id,ar,start,end,peak_flux,label_m1p,sample_dir,num_images,is_complete_40,split
12151_2014_08_28_18_51_17_0,12151,2014-08-28 06:51:17.000000000,2014-08-28 18:51:17.000000000,6.823529411764705e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_28_18_51_17_0,40,True,chrono_train
12151_2014_08_27_02_38_15_0,12151,2014-08-26 14:38:15.000000000,2014-08-27 02:38:15.000000000,8.117647058823529e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_27_02_38_15_0,40,True,chrono_train
12151_2014_08_27_02_38_15_1,12151,2014-08-27 10:49:00.000000000,2014-08-27 22:49:00.000000000,8.117647058823529e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_27_02_38_15_1,40,True,chrono_train
12151_2014_08_24_12_00_00_0,12151,2014-08-24 00:00:00.000000000,2014-08-24 12:00:00.000000000,6.941176470588235e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_24_12_00_00_0,40,True,chrono_train
12151_2014_08_27_18_50_01_0,12151,2014-08-27 06:50:01.000000000,2014-08-27 18:50:01.000000000,7.529411764705883e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_27_18_50_01_0,40,True,chrono_train
12151_2014_08_27_23_52_01_0,12151,2014-08-27 11:52:01.000000000,2014-08-27 23:52:01.000000000,8.352941176470589e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_08_27_23_52_01_0,40,True,chrono_train
12151_2014_09_03_09_36_00_1,12151,2014-09-04 12:00:00.000000000,2014-09-05 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12151\2014_09_03_09_36_00_1,40,True,chrono_train
12152_2014_08_29_12_00_00_0,12152,2014-08-29 00:00:00.000000000,2014-08-29 12:00:00.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_29_12_00_00_0,40,True,chrono_train
12152_2014_08_30_16_11_01_0,12152,2014-08-30 04:11:01.000000000,2014-08-30 16:11:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_30_16_11_01_0,40,True,chrono_train
12152_2014_09_01_00_59_01_0,12152,2014-08-31 12:59:01.000000000,2014-09-01 00:59:01.000000000,3.058823529411765e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_01_00_59_01_0,40,True,chrono_train
12152_2014_09_01_00_59_01_1,12152,2014-09-01 01:12:59.000000000,2014-09-01 13:12:59.000000000,3.058823529411765e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_01_00_59_01_1,40,True,chrono_train
12152_2014_09_07_12_24_00_1,12152,2014-09-07 17:25:46.032629467,2014-09-08 05:25:46.032629467,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_07_12_24_00_1,40,True,chrono_train
12152_2014_09_07_12_24_00_2,12152,2014-09-08 11:59:59.999999999,2014-09-08 23:59:59.999999999,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_07_12_24_00_2,40,True,chrono_train
12152_2014_09_03_13_30_01_0,12152,2014-09-03 01:30:01.000000000,2014-09-03 13:30:01.000000000,7.4117647058823535e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_03_13_30_01_0,40,True,chrono_train
12152_2014_09_03_13_30_01_1,12152,2014-09-04 01:30:00.000000000,2014-09-04 13:30:00.000000000,7.4117647058823535e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_03_13_30_01_1,40,True,chrono_train
12152_2014_08_31_16_04_01_0,12152,2014-08-31 04:04:01.000000000,2014-08-31 16:04:01.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_31_16_04_01_0,40,True,chrono_train
12152_2014_08_30_14_29_00_0,12152,2014-08-30 02:29:00.000000000,2014-08-30 14:29:00.000000000,1.152941176470588e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_30_14_29_00_0,40,True,chrono_train
12152_2014_09_03_11_22_01_0,12152,2014-09-02 23:22:01.000000000,2014-09-03 11:22:01.000000000,2.588235294117648e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_09_03_11_22_01_0,40,True,chrono_train
12152_2014_08_30_22_55_01_0,12152,2014-08-30 10:55:01.000000000,2014-08-30 22:55:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_30_22_55_01_0,40,True,chrono_train
12152_2014_08_30_22_55_01_1,12152,2014-08-31 03:38:45.000000000,2014-08-31 15:38:45.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_30_22_55_01_1,40,True,chrono_train
12152_2014_08_29_14_25_01_0,12152,2014-08-29 02:25:01.000000000,2014-08-29 14:25:01.000000000,3.294117647058824e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_29_14_25_01_0,40,True,chrono_train
12152_2014_08_31_18_26_01_0,12152,2014-08-31 06:26:01.000000000,2014-08-31 18:26:01.000000000,1.8823529411764705e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12152\2014_08_31_18_26_01_0,40,True,chrono_train
12153_2014_09_04_14_54_01_0,12153,2014-09-04 02:54:01.000000000,2014-09-04 14:54:01.000000000,1.8823529411764705e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12153\2014_09_04_14_54_01_0,40,True,chrono_train
12153_2014_09_06_14_54_00_0,12153,2014-09-06 02:54:00.000000000,2014-09-06 14:54:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12153\2014_09_06_14_54_00_0,40,True,chrono_train
12154_2014_09_03_12_00_00_1,12154,2014-09-04 18:12:34.094657294,2014-09-05 06:12:34.094657294,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12154\2014_09_03_12_00_00_1,40,True,chrono_train
12154_2014_09_03_12_00_00_2,12154,2014-09-06 11:59:59.999999999,2014-09-06 23:59:59.999999999,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12154\2014_09_03_12_00_00_2,40,True,chrono_train
12155_2014_09_04_12_00_00_1,12155,2014-09-04 13:50:00.000000000,2014-09-05 01:50:00.000000000,4.4705882352941184e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12155\2014_09_04_12_00_00_1,40,True,chrono_train
12155_2014_09_06_01_50_00_0,12155,2014-09-05 13:50:00.000000000,2014-09-06 01:50:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12155\2014_09_06_01_50_00_0,40,True,chrono_train
12155_2014_09_06_01_50_00_1,12155,2014-09-06 21:52:13.705648990,2014-09-07 09:52:13.705648990,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12155\2014_09_06_01_50_00_1,40,True,chrono_train
12155_2014_09_06_01_50_00_2,12155,2014-09-07 13:21:08.141195903,2014-09-08 01:21:08.141195903,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12155\2014_09_06_01_50_00_2,40,True,chrono_train
12157_2014_09_07_19_46_18_0,12157,2014-09-07 07:46:18.000000000,2014-09-07 19:46:18.000000000,6e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_07_19_46_18_0,40,True,chrono_train
12157_2014_09_08_00_12_06_0,12157,2014-09-07 12:12:06.000000000,2014-09-08 00:12:06.000000000,5.411764705882353e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_08_00_12_06_0,40,True,chrono_train
12157_2014_09_16_00_27_00_0,12157,2014-09-15 12:27:00.000000000,2014-09-16 00:27:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_16_00_27_00_0,40,True,chrono_train
12157_2014_09_14_02_35_59_0,12157,2014-09-13 14:35:59.000000000,2014-09-14 02:35:59.000000000,3.647058823529412e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_14_02_35_59_0,40,True,chrono_train
12157_2014_09_12_12_54_01_0,12157,2014-09-12 00:54:01.000000000,2014-09-12 12:54:01.000000000,4.352941176470588e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_12_12_54_01_0,40,True,chrono_train
12157_2014_09_12_12_54_01_1,12157,2014-09-12 14:08:31.000000000,2014-09-13 02:08:31.000000000,4.352941176470588e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_12_12_54_01_1,40,True,chrono_train
12157_2014_09_06_17_49_54_0,12157,2014-09-06 05:49:54.000000000,2014-09-06 17:49:54.000000000,3.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_06_17_49_54_0,40,True,chrono_train
12157_2014_09_13_02_16_01_0,12157,2014-09-12 14:16:01.000000000,2014-09-13 02:16:01.000000000,1.7647058823529417e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_13_02_16_01_0,40,True,chrono_train
12157_2014_09_13_02_16_01_1,12157,2014-09-13 14:16:00.000000000,2014-09-14 02:16:00.000000000,1.7647058823529417e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_13_02_16_01_1,40,True,chrono_train
12157_2014_09_06_17_21_24_0,12157,2014-09-06 05:21:24.000000000,2014-09-06 17:21:24.000000000,5.5294117647058815e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_06_17_21_24_0,40,True,chrono_train
12157_2014_09_08_03_46_04_0,12157,2014-09-07 15:46:04.000000000,2014-09-08 03:46:04.000000000,3.1764705882352943e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_08_03_46_04_0,40,True,chrono_train
12157_2014_09_05_17_09_01_0,12157,2014-09-05 05:09:01.000000000,2014-09-05 17:09:01.000000000,1.2941176470588236e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_05_17_09_01_0,40,True,chrono_train
12157_2014_09_05_17_09_01_1,12157,2014-09-06 05:09:00.000000000,2014-09-06 17:09:00.000000000,1.2941176470588236e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_05_17_09_01_1,40,True,chrono_train
12157_2014_09_12_02_30_01_0,12157,2014-09-11 14:30:01.000000000,2014-09-12 02:30:01.000000000,3.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12157\2014_09_12_02_30_01_0,40,True,chrono_train
12158_2014_09_14_02_24_01_0,12158,2014-09-13 14:24:01.000000000,2014-09-14 02:24:01.000000000,3.4117647058823524e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_14_02_24_01_0,40,True,chrono_train
12158_2014_09_08_00_29_01_0,12158,2014-09-07 12:29:01.000000000,2014-09-08 00:29:01.000000000,5.294117647058824e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_08_00_29_01_0,40,True,chrono_train
12158_2014_09_08_00_29_01_1,12158,2014-09-08 12:29:00.000000000,2014-09-09 00:29:00.000000000,5.294117647058824e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_08_00_29_01_1,40,True,chrono_train
12158_2014_09_11_09_55_01_1,12158,2014-09-11 21:55:00.000000000,2014-09-12 09:55:00.000000000,3.764705882352941e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_11_09_55_01_1,40,True,chrono_train
12158_2014_09_12_23_19_01_0,12158,2014-09-12 11:19:01.000000000,2014-09-12 23:19:01.000000000,1.7647058823529412e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_12_23_19_01_0,40,True,chrono_train
12158_2014_09_12_23_19_01_1,12158,2014-09-13 11:19:00.000000000,2014-09-13 23:19:00.000000000,1.7647058823529412e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_12_23_19_01_1,40,True,chrono_train
12158_2014_09_15_20_43_01_0,12158,2014-09-15 08:43:01.000000000,2014-09-15 20:43:01.000000000,2.3529411764705885e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_15_20_43_01_0,40,True,chrono_train
12158_2014_09_17_21_19_01_0,12158,2014-09-17 09:19:01.000000000,2014-09-17 21:19:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_17_21_19_01_0,40,True,chrono_train
12158_2014_09_15_02_20_09_0,12158,2014-09-14 14:20:09.000000000,2014-09-15 02:20:09.000000000,2.588235294117648e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_15_02_20_09_0,40,True,chrono_train
12158_2014_09_05_12_00_00_1,12158,2014-09-05 13:41:06.065755318,2014-09-06 01:41:06.065755318,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_05_12_00_00_1,40,True,chrono_train
12158_2014_09_09_17_45_01_0,12158,2014-09-09 05:45:01.000000000,2014-09-09 17:45:01.000000000,0.0001882352941176,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_09_17_45_01_0,40,True,chrono_train
12158_2014_09_16_19_48_01_1,12158,2014-09-17 07:48:00.000000000,2014-09-17 19:48:00.000000000,8.823529411764708e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12158\2014_09_16_19_48_01_1,40,True,chrono_train
12159_2014_09_08_02_04_00_0,12159,2014-09-07 14:04:00.000000000,2014-09-08 02:04:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12159\2014_09_08_02_04_00_0,40,True,chrono_train
12161_2014_09_11_16_35_01_0,12161,2014-09-11 04:35:01.000000000,2014-09-11 16:35:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_11_16_35_01_0,40,True,chrono_train
12161_2014_09_12_00_09_01_0,12161,2014-09-11 12:09:01.000000000,2014-09-12 00:09:01.000000000,2.705882352941177e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_12_00_09_01_0,40,True,chrono_train
12161_2014_09_07_12_00_00_1,12161,2014-09-07 12:32:49.047779302,2014-09-08 00:32:49.047779302,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_07_12_00_00_1,40,True,chrono_train
12161_2014_09_07_12_00_00_3,12161,2014-09-08 13:41:21.642501223,2014-09-09 01:41:21.642501223,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_07_12_00_00_3,40,True,chrono_train
12161_2014_09_07_12_00_00_4,12161,2014-09-09 02:23:08.130402456,2014-09-09 14:23:08.130402456,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_07_12_00_00_4,40,True,chrono_train
12161_2014_09_13_00_17_01_0,12161,2014-09-12 12:17:01.000000000,2014-09-13 00:17:01.000000000,2.2352941176470592e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_13_00_17_01_0,40,True,chrono_train
12161_2014_09_13_00_17_01_1,12161,2014-09-13 12:00:00.000000000,2014-09-14 00:00:00.000000000,2.2352941176470592e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_13_00_17_01_1,40,True,chrono_train
12161_2014_09_13_00_14_14_0,12161,2014-09-12 12:14:14.000000000,2014-09-13 00:14:14.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12161\2014_09_13_00_14_14_0,40,True,chrono_train
12162_2014_09_11_06_42_00_1,12162,2014-09-11 12:00:00.000000000,2014-09-12 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12162\2014_09_11_06_42_00_1,40,True,chrono_train
12162_2014_09_07_12_00_00_1,12162,2014-09-07 17:59:27.101718690,2014-09-08 05:59:27.101718690,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12162\2014_09_07_12_00_00_1,40,True,chrono_train
12162_2014_09_07_12_00_00_2,12162,2014-09-08 11:07:14.588551538,2014-09-08 23:07:14.588551538,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12162\2014_09_07_12_00_00_2,40,True,chrono_train
12160_2014_09_07_12_00_00_1,12160,2014-09-08 12:00:00.000000000,2014-09-09 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12160\2014_09_07_12_00_00_1,40,True,chrono_train
12163_2014_09_12_11_58_00_1,12163,2014-09-13 02:03:26.656172358,2014-09-13 14:03:26.656172358,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12163\2014_09_12_11_58_00_1,40,True,chrono_train
12163_2014_09_12_11_58_00_2,12163,2014-09-14 04:39:34.405045723,2014-09-14 16:39:34.405045723,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12163\2014_09_12_11_58_00_2,40,True,chrono_train
12163_2014_09_12_11_58_00_4,12163,2014-09-16 11:59:59.999999998,2014-09-16 23:59:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12163\2014_09_12_11_58_00_4,40,True,chrono_train
12164_2014_09_19_13_53_49_0,12164,2014-09-19 01:53:49.000000000,2014-09-19 13:53:49.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_19_13_53_49_0,40,True,chrono_train
12164_2014_09_14_22_33_00_0,12164,2014-09-14 10:33:00.000000000,2014-09-14 22:33:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_14_22_33_00_0,40,True,chrono_train
12164_2014_09_15_23_58_01_0,12164,2014-09-15 11:58:01.000000000,2014-09-15 23:58:01.000000000,2.11764705882353e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_15_23_58_01_0,40,True,chrono_train
12164_2014_09_12_22_33_01_0,12164,2014-09-12 10:33:01.000000000,2014-09-12 22:33:01.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_12_22_33_01_0,40,True,chrono_train
12164_2014_09_12_22_33_01_1,12164,2014-09-13 10:33:00.000000000,2014-09-13 22:33:00.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_12_22_33_01_1,40,True,chrono_train
12164_2014_09_18_13_52_01_0,12164,2014-09-18 01:52:01.000000000,2014-09-18 13:52:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_18_13_52_01_0,40,True,chrono_train
12164_2014_09_18_13_52_01_1,12164,2014-09-19 01:52:00.000000000,2014-09-19 13:52:00.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_18_13_52_01_1,40,True,chrono_train
12164_2014_09_16_03_34_01_0,12164,2014-09-15 15:34:01.000000000,2014-09-16 03:34:01.000000000,3.058823529411765e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12164\2014_09_16_03_34_01_0,40,True,chrono_train
12166_2014_09_14_20_51_01_0,12166,2014-09-14 08:51:01.000000000,2014-09-14 20:51:01.000000000,2.705882352941177e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12166\2014_09_14_20_51_01_0,40,True,chrono_train
12166_2014_09_14_20_51_01_1,12166,2014-09-15 08:51:00.000000000,2014-09-15 20:51:00.000000000,2.705882352941177e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12166\2014_09_14_20_51_01_1,40,True,chrono_train
12166_2014_09_16_20_51_00_0,12166,2014-09-16 08:51:00.000000000,2014-09-16 20:51:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12166\2014_09_16_20_51_00_0,40,True,chrono_train
12166_2014_09_18_00_07_01_0,12166,2014-09-17 12:07:01.000000000,2014-09-18 00:07:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12166\2014_09_18_00_07_01_0,40,True,chrono_train
12166_2014_09_18_00_07_01_1,12166,2014-09-18 12:07:00.000000000,2014-09-19 00:07:00.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12166\2014_09_18_00_07_01_1,40,True,chrono_train
12167_2014_09_15_12_00_00_1,12167,2014-09-16 15:01:34.781971311,2014-09-17 03:01:34.781971311,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12167\2014_09_15_12_00_00_1,40,True,chrono_train
12167_2014_09_15_12_00_00_2,12167,2014-09-17 18:21:13.826878624,2014-09-18 06:21:13.826878624,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12167\2014_09_15_12_00_00_2,40,True,chrono_train
12167_2014_09_15_12_00_00_3,12167,2014-09-18 15:35:59.491192882,2014-09-19 03:35:59.491192882,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12167\2014_09_15_12_00_00_3,40,True,chrono_train
12167_2014_09_15_12_00_00_4,12167,2014-09-19 11:59:59.999999998,2014-09-19 23:59:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12167\2014_09_15_12_00_00_4,40,True,chrono_train
12170_2014_09_18_12_00_00_1,12170,2014-09-19 04:09:58.811343221,2014-09-19 16:09:58.811343221,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_1,40,True,chrono_train
12170_2014_09_18_12_00_00_2,12170,2014-09-20 00:43:04.777227728,2014-09-20 12:43:04.777227728,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_2,40,True,chrono_train
12170_2014_09_18_12_00_00_3,12170,2014-09-20 16:57:12.731482451,2014-09-21 04:57:12.731482451,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_3,40,True,chrono_train
12170_2014_09_18_12_00_00_4,12170,2014-09-21 22:18:19.664081486,2014-09-22 10:18:19.664081486,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_4,40,True,chrono_train
12170_2014_09_18_12_00_00_5,12170,2014-09-22 10:57:00.883462892,2014-09-22 22:57:00.883462892,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_5,40,True,chrono_train
12170_2014_09_18_12_00_00_7,12170,2014-09-24 21:51:46.932591454,2014-09-25 09:51:46.932591454,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_7,40,True,chrono_train
12170_2014_09_18_12_00_00_8,12170,2014-09-25 11:05:59.999999998,2014-09-25 23:05:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12170\2014_09_18_12_00_00_8,40,True,chrono_train
12168_2014_09_19_01_12_00_0,12168,2014-09-18 13:12:00.000000000,2014-09-19 01:12:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12168\2014_09_19_01_12_00_0,40,True,chrono_train
12168_2014_09_19_01_12_00_3,12168,2014-09-20 11:59:59.999999998,2014-09-20 23:59:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12168\2014_09_19_01_12_00_3,40,True,chrono_train
12169_2014_09_19_17_30_00_0,12169,2014-09-19 05:30:00.000000000,2014-09-19 17:30:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12169\2014_09_19_17_30_00_0,40,True,chrono_train
12169_2014_09_19_17_30_00_2,12169,2014-09-20 20:49:35.233870591,2014-09-21 08:49:35.233870591,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12169\2014_09_19_17_30_00_2,40,True,chrono_train
12169_2014_09_19_17_30_00_3,12169,2014-09-21 15:51:40.996164520,2014-09-22 03:51:40.996164520,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12169\2014_09_19_17_30_00_3,40,True,chrono_train
12169_2014_09_19_17_30_00_4,12169,2014-09-22 13:18:50.948534353,2014-09-23 01:18:50.948534353,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\12169\2014_09_19_17_30_00_4,40,True,chrono_train
