id,ar,start,end,peak_flux,label_m1p
12403_2015_08_21_09_48_57_0,12403,2015-08-20 21:48:57.000000000,2015-08-21 09:48:57.000000000,1.2941176470588236e-05,1
12403_2015_08_21_21_24_01_0,12403,2015-08-21 09:24:01.000000000,2015-08-21 21:24:01.000000000,4.117647058823529e-05,1
12403_2015_08_21_21_24_01_1,12403,2015-08-22 09:24:00.000000000,2015-08-22 21:24:00.000000000,4.117647058823529e-05,1
12403_2015_08_30_05_22_01_0,12403,2015-08-29 17:22:01.000000000,2015-08-30 05:22:01.000000000,2.588235294117648e-06,0
12403_2015_08_30_05_22_01_1,12403,2015-08-30 12:00:00.000000000,2015-08-31 00:00:00.000000000,2.588235294117648e-06,0
12403_2015_08_24_07_34_59_0,12403,2015-08-23 19:34:59.000000000,2015-08-24 07:34:59.000000000,1.1764705882352942e-05,1
12403_2015_08_22_21_27_59_0,12403,2015-08-22 09:27:59.000000000,2015-08-22 21:27:59.000000000,7.764705882352941e-06,0
12403_2015_08_30_04_23_00_0,12403,2015-08-29 16:23:00.000000000,2015-08-30 04:23:00.000000000,1.1764705882352942e-06,0
12403_2015_08_25_06_32_25_0,12403,2015-08-24 18:32:25.000000000,2015-08-25 06:32:25.000000000,2.705882352941177e-06,0
12403_2015_08_28_23_56_37_0,12403,2015-08-28 11:56:37.000000000,2015-08-28 23:56:37.000000000,2.705882352941177e-06,0
12403_2015_08_20_09_48_01_0,12403,2015-08-19 21:48:01.000000000,2015-08-20 09:48:01.000000000,1.6470588235294116e-05,1
12403_2015_08_20_09_48_01_1,12403,2015-08-20 21:48:00.000000000,2015-08-21 09:48:00.000000000,1.6470588235294116e-05,1
12403_2015_08_25_13_53_01_0,12403,2015-08-25 01:53:01.000000000,2015-08-25 13:53:01.000000000,1.1176470588235297e-05,1
12403_2015_08_21_13_23_01_0,12403,2015-08-21 01:23:01.000000000,2015-08-21 13:23:01.000000000,2.5882352941176472e-05,1
12403_2015_08_27_06_01_52_0,12403,2015-08-26 18:01:52.000000000,2015-08-27 06:01:52.000000000,9.411764705882354e-06,0
12403_2015_08_24_17_49_00_0,12403,2015-08-24 05:49:00.000000000,2015-08-24 17:49:00.000000000,5.058823529411765e-06,0
12403_2015_08_25_06_35_40_0,12403,2015-08-24 18:35:40.000000000,2015-08-25 06:35:40.000000000,2.705882352941177e-06,0
12403_2015_08_25_06_32_15_0,12403,2015-08-24 18:32:15.000000000,2015-08-25 06:32:15.000000000,2.588235294117648e-06,0
12403_2015_08_21_09_50_04_0,12403,2015-08-20 21:50:04.000000000,2015-08-21 09:50:04.000000000,1.411764705882353e-05,1
12403_2015_08_23_07_12_01_0,12403,2015-08-22 19:12:01.000000000,2015-08-23 07:12:01.000000000,7.882352941176471e-06,0
12403_2015_08_19_12_00_00_0,12403,2015-08-19 00:00:00.000000000,2015-08-19 12:00:00.000000000,4e-06,0
12403_2015_08_19_12_00_00_1,12403,2015-08-19 13:56:01.000000000,2015-08-20 01:56:01.000000000,4e-06,0
12403_2015_08_23_07_33_01_0,12403,2015-08-22 19:33:01.000000000,2015-08-23 07:33:01.000000000,6.588235294117646e-05,1
12403_2015_08_23_07_33_01_1,12403,2015-08-23 19:33:00.000000000,2015-08-24 07:33:00.000000000,6.588235294117646e-05,1
12403_2015_08_29_03_30_01_0,12403,2015-08-28 15:30:01.000000000,2015-08-29 03:30:01.000000000,1.6470588235294116e-05,1
12403_2015_08_29_03_30_01_1,12403,2015-08-29 15:30:00.000000000,2015-08-30 03:30:00.000000000,1.6470588235294116e-05,1
12403_2015_08_26_05_44_01_0,12403,2015-08-25 17:44:01.000000000,2015-08-26 05:44:01.000000000,3.4117647058823526e-05,1
12403_2015_08_26_05_44_01_1,12403,2015-08-26 17:44:00.000000000,2015-08-27 05:44:00.000000000,3.4117647058823526e-05,1
12403_2015_08_28_23_55_23_0,12403,2015-08-28 11:55:23.000000000,2015-08-28 23:55:23.000000000,2.705882352941177e-06,0
12404_2015_08_21_12_00_00_0,12404,2015-08-21 00:00:00.000000000,2015-08-21 12:00:00.000000000,1e-09,0
12404_2015_08_21_12_00_00_1,12404,2015-08-21 16:12:16.120880251,2015-08-22 04:12:16.120880251,1e-09,0
12404_2015_08_21_12_00_00_2,12404,2015-08-22 13:09:33.892955878,2015-08-23 01:09:33.892955878,1e-09,0
12404_2015_08_21_12_00_00_3,12404,2015-08-23 01:16:09.283044576,2015-08-23 13:16:09.283044576,1e-09,0
12404_2015_08_21_12_00_00_4,12404,2015-08-23 23:49:54.537048070,2015-08-24 11:49:54.537048070,1e-09,0
12404_2015_08_21_12_00_00_5,12404,2015-08-24 11:59:59.999999998,2015-08-24 23:59:59.999999998,1e-09,0
12405_2015_08_30_14_38_01_0,12405,2015-08-30 02:38:01.000000000,2015-08-30 14:38:01.000000000,5.294117647058825e-07,0
12405_2015_08_28_21_40_48_0,12405,2015-08-28 09:40:48.000000000,2015-08-28 21:40:48.000000000,1.6470588235294118e-06,0
12405_2015_08_29_13_51_01_0,12405,2015-08-29 01:51:01.000000000,2015-08-29 13:51:01.000000000,1.1764705882352942e-06,0
12406_2015_08_30_12_00_00_1,12406,2015-08-30 12:49:24.692927534,2015-08-31 00:49:24.692927534,1e-09,0
12406_2015_08_30_12_00_00_2,12406,2015-08-31 02:51:01.262365708,2015-08-31 14:51:01.262365708,1e-09,0
12406_2015_08_30_12_00_00_4,12406,2015-09-01 14:08:59.999999998,2015-09-02 02:08:59.999999998,1e-09,0
12409_2015_09_06_10_10_00_0,12409,2015-09-05 22:10:00.000000000,2015-09-06 10:10:00.000000000,1e-09,0
12409_2015_09_06_10_10_00_1,12409,2015-09-06 10:14:17.519174474,2015-09-06 22:14:17.519174474,1e-09,0
12409_2015_09_06_10_10_00_2,12409,2015-09-06 22:26:03.137192715,2015-09-07 10:26:03.137192715,1e-09,0
12409_2015_09_06_10_10_00_3,12409,2015-09-07 10:37:58.182408370,2015-09-07 22:37:58.182408370,1e-09,0
12409_2015_09_06_10_10_00_4,12409,2015-09-07 22:41:45.219467627,2015-09-08 10:41:45.219467627,1e-09,0
12409_2015_09_06_10_10_00_5,12409,2015-09-08 10:51:24.274889249,2015-09-08 22:51:24.274889249,1e-09,0
12409_2015_09_06_10_10_00_7,12409,2015-09-09 11:59:59.999999997,2015-09-09 23:59:59.999999997,1e-09,0
12409_2015_09_03_05_18_01_0,12409,2015-09-02 17:18:01.000000000,2015-09-03 05:18:01.000000000,5.176470588235293e-07,0
12409_2015_09_03_05_18_01_1,12409,2015-09-03 17:18:00.000000000,2015-09-04 05:18:00.000000000,5.176470588235293e-07,0
12411_2015_09_05_12_00_00_1,12411,2015-09-05 22:44:26.788408239,2015-09-06 10:44:26.788408239,1e-09,0
12411_2015_09_05_12_00_00_2,12411,2015-09-10 04:11:22.014932205,2015-09-10 16:11:22.014932205,1e-09,0
12411_2015_09_05_12_00_00_3,12411,2015-09-13 11:59:59.999999998,2015-09-13 23:59:59.999999998,1e-09,0
12412_2015_09_07_12_00_00_2,12412,2015-09-13 11:59:59.999999999,2015-09-13 23:59:59.999999999,1e-09,0
12414_2015_09_15_05_44_01_0,12414,2015-09-14 17:44:01.000000000,2015-09-15 05:44:01.000000000,1.5294117647058826e-06,0
12414_2015_09_12_04_20_01_0,12414,2015-09-11 16:20:01.000000000,2015-09-12 04:20:01.000000000,7.529411764705883e-07,0
12414_2015_09_12_04_20_01_1,12414,2015-09-12 16:20:00.000000000,2015-09-13 04:20:00.000000000,7.529411764705883e-07,0
12414_2015_09_10_16_46_01_0,12414,2015-09-10 04:46:01.000000000,2015-09-10 16:46:01.000000000,5.058823529411765e-07,0
12414_2015_09_14_05_24_00_0,12414,2015-09-13 17:24:00.000000000,2015-09-14 05:24:00.000000000,1e-09,0
12414_2015_09_10_21_37_01_0,12414,2015-09-10 09:37:01.000000000,2015-09-10 21:37:01.000000000,1.5294117647058826e-06,0
12414_2015_09_12_05_24_01_0,12414,2015-09-11 17:24:01.000000000,2015-09-12 05:24:01.000000000,7.176470588235293e-07,0
12414_2015_09_12_05_24_01_1,12414,2015-09-12 17:24:00.000000000,2015-09-13 05:24:00.000000000,7.176470588235293e-07,0
12415_2015_09_12_12_39_01_1,12415,2015-09-12 12:42:16.000000000,2015-09-13 00:42:16.000000000,5.294117647058825e-07,0
12415_2015_09_14_02_58_01_0,12415,2015-09-13 14:58:01.000000000,2015-09-14 02:58:01.000000000,1.4117647058823531e-06,0
12415_2015_09_16_09_40_01_0,12415,2015-09-15 21:40:01.000000000,2015-09-16 09:40:01.000000000,1.2941176470588236e-05,1
12415_2015_09_16_09_40_01_1,12415,2015-09-16 21:40:00.000000000,2015-09-17 09:40:00.000000000,1.2941176470588236e-05,1
12415_2015_09_13_17_43_01_0,12415,2015-09-13 05:43:01.000000000,2015-09-13 17:43:01.000000000,1.1294117647058824e-06,0
12415_2015_09_18_13_19_18_0,12415,2015-09-18 01:19:18.000000000,2015-09-18 13:19:18.000000000,9.647058823529413e-07,0
12415_2015_09_14_00_21_01_0,12415,2015-09-13 12:21:01.000000000,2015-09-14 00:21:01.000000000,1.023529411764706e-06,0
12415_2015_09_20_18_28_59_0,12415,2015-09-20 06:28:59.000000000,2015-09-20 18:28:59.000000000,9.647058823529413e-07,0
12415_2015_09_18_17_12_01_0,12415,2015-09-18 05:12:01.000000000,2015-09-18 17:12:01.000000000,1.7647058823529412e-06,0
12415_2015_09_18_17_12_01_1,12415,2015-09-18 21:33:56.000000000,2015-09-19 09:33:56.000000000,1.7647058823529412e-06,0
12415_2015_09_13_00_42_01_0,12415,2015-09-12 12:42:01.000000000,2015-09-13 00:42:01.000000000,6.70588235294118e-07,0
12415_2015_09_15_02_24_01_0,12415,2015-09-14 14:24:01.000000000,2015-09-15 02:24:01.000000000,3.5294117647058825e-06,0
12415_2015_09_18_11_40_47_0,12415,2015-09-17 23:40:47.000000000,2015-09-18 11:40:47.000000000,1.0705882352941175e-06,0
12415_2015_09_17_21_16_27_0,12415,2015-09-17 09:16:27.000000000,2015-09-17 21:16:27.000000000,4.588235294117647e-06,0
12415_2015_09_17_23_04_59_0,12415,2015-09-17 11:04:59.000000000,2015-09-17 23:04:59.000000000,3.058823529411765e-06,0
12415_2015_09_18_06_32_24_0,12415,2015-09-17 18:32:24.000000000,2015-09-18 06:32:24.000000000,1.6470588235294118e-06,0
12415_2015_09_22_07_30_01_0,12415,2015-09-21 19:30:01.000000000,2015-09-22 07:30:01.000000000,3.4117647058823524e-06,0
12415_2015_09_22_07_30_01_1,12415,2015-09-22 19:30:00.000000000,2015-09-23 07:30:00.000000000,3.4117647058823524e-06,0
12415_2015_09_15_15_28_01_0,12415,2015-09-15 03:28:01.000000000,2015-09-15 15:28:01.000000000,3.5294117647058825e-06,0
12415_2015_09_19_09_34_01_0,12415,2015-09-18 21:34:01.000000000,2015-09-19 09:34:01.000000000,3.058823529411765e-06,0
12415_2015_09_14_02_20_01_0,12415,2015-09-13 14:20:01.000000000,2015-09-14 02:20:01.000000000,1.1764705882352942e-06,0
12415_2015_09_23_07_31_22_0,12415,2015-09-22 19:31:22.000000000,2015-09-23 07:31:22.000000000,2.11764705882353e-06,0
12415_2015_09_15_19_20_01_0,12415,2015-09-15 07:20:01.000000000,2015-09-15 19:20:01.000000000,9.176470588235294e-06,0
12415_2015_09_19_18_03_01_0,12415,2015-09-19 06:03:01.000000000,2015-09-19 18:03:01.000000000,2.470588235294117e-05,1
12415_2015_09_19_18_03_01_1,12415,2015-09-20 06:03:00.000000000,2015-09-20 18:03:00.000000000,2.470588235294117e-05,1
12415_2015_09_20_23_30_36_1,12415,2015-09-21 02:50:00.000000000,2015-09-21 14:50:00.000000000,6.235294117647059e-07,0
12415_2015_09_16_03_03_01_0,12415,2015-09-15 15:03:01.000000000,2015-09-16 03:03:01.000000000,1.1176470588235297e-05,1
12415_2015_09_14_05_19_01_0,12415,2015-09-13 17:19:01.000000000,2015-09-14 05:19:01.000000000,1.5294117647058826e-06,0
12415_2015_09_14_05_19_01_1,12415,2015-09-14 14:20:11.000000000,2015-09-15 02:20:11.000000000,1.5294117647058826e-06,0
12415_2015_09_17_09_43_00_0,12415,2015-09-16 21:43:00.000000000,2015-09-17 09:43:00.000000000,7.882352941176471e-06,0
12415_2015_09_14_06_11_01_0,12415,2015-09-13 18:11:01.000000000,2015-09-14 06:11:01.000000000,1.4117647058823531e-06,0
12415_2015_09_14_06_11_01_1,12415,2015-09-14 14:19:57.000000000,2015-09-15 02:19:57.000000000,1.4117647058823531e-06,0
12419_2015_09_20_21_46_00_0,12419,2015-09-20 09:46:00.000000000,2015-09-20 21:46:00.000000000,1e-09,0
12419_2015_09_20_21_46_00_1,12419,2015-09-20 22:57:07.251795341,2015-09-21 10:57:07.251795341,1e-09,0
12419_2015_09_20_21_46_00_2,12419,2015-09-21 11:59:59.999999999,2015-09-21 23:59:59.999999999,1e-09,0
12419_2015_09_18_21_46_01_0,12419,2015-09-18 09:46:01.000000000,2015-09-18 21:46:01.000000000,2.8235294117647062e-06,0
12419_2015_09_18_21_46_01_1,12419,2015-09-19 09:46:00.000000000,2015-09-19 21:46:00.000000000,2.8235294117647062e-06,0
12419_2015_09_16_12_00_00_1,12419,2015-09-16 13:55:59.574717987,2015-09-17 01:55:59.574717987,1e-09,0
12419_2015_09_16_12_00_00_2,12419,2015-09-17 09:46:00.999999999,2015-09-17 21:46:00.999999999,1e-09,0
12420_2015_09_22_03_12_01_0,12420,2015-09-21 15:12:01.000000000,2015-09-22 03:12:01.000000000,6.588235294117648e-07,0
12420_2015_09_22_03_12_01_1,12420,2015-09-22 15:12:00.000000000,2015-09-23 03:12:00.000000000,6.588235294117648e-07,0
12420_2015_09_21_18_53_45_0,12420,2015-09-21 06:53:45.000000000,2015-09-21 18:53:45.000000000,5.529411764705882e-07,0
12420_2015_10_02_18_09_01_0,12420,2015-10-02 06:09:01.000000000,2015-10-02 18:09:01.000000000,3.1764705882352943e-06,0
12420_2015_10_02_18_09_01_1,12420,2015-10-03 06:09:00.000000000,2015-10-03 18:09:00.000000000,3.1764705882352943e-06,0
12420_2015_09_24_03_12_00_0,12420,2015-09-23 15:12:00.000000000,2015-09-24 03:12:00.000000000,1e-09,0
12420_2015_09_24_03_12_00_3,12420,2015-09-25 03:35:34.998675284,2015-09-25 15:35:34.998675284,1e-09,0
12420_2015_09_24_03_12_00_4,12420,2015-09-25 15:35:41.511376747,2015-09-26 03:35:41.511376747,1e-09,0
12420_2015_09_24_03_12_00_5,12420,2015-09-26 03:42:09.238081540,2015-09-26 15:42:09.238081540,1e-09,0
12420_2015_09_24_03_12_00_6,12420,2015-09-26 15:45:26.860835731,2015-09-27 03:45:26.860835731,1e-09,0
12420_2015_09_24_03_12_00_7,12420,2015-09-27 03:47:35.042151331,2015-09-27 15:47:35.042151331,1e-09,0
12420_2015_09_24_03_12_00_8,12420,2015-09-27 15:56:51.171211351,2015-09-28 03:56:51.171211351,1e-09,0
12420_2015_09_24_03_12_00_9,12420,2015-09-28 04:03:41.556077477,2015-09-28 16:03:41.556077477,1e-09,0
12420_2015_09_24_03_12_00_10,12420,2015-09-28 16:05:53.487392636,2015-09-29 04:05:53.487392636,1e-09,0
12420_2015_09_24_03_12_00_11,12420,2015-09-29 04:10:15.725568369,2015-09-29 16:10:15.725568369,1e-09,0
12420_2015_09_24_03_12_00_12,12420,2015-09-29 16:21:06.860587601,2015-09-30 04:21:06.860587601,1e-09,0
12420_2015_09_24_03_12_00_14,12420,2015-09-30 16:39:09.099043093,2015-10-01 04:39:09.099043093,1e-09,0
12420_2015_09_24_03_12_00_15,12420,2015-10-01 04:44:00.999999992,2015-10-01 16:44:00.999999992,1e-09,0
12420_2015_09_21_12_00_00_0,12420,2015-09-21 00:00:00.000000000,2015-09-21 12:00:00.000000000,6.352941176470589e-07,0
12420_2015_09_21_18_53_37_0,12420,2015-09-21 06:53:37.000000000,2015-09-21 18:53:37.000000000,5.294117647058825e-07,0
12420_2015_10_02_16_44_01_0,12420,2015-10-02 04:44:01.000000000,2015-10-02 16:44:01.000000000,1.2941176470588237e-06,0
12421_2015_09_23_12_00_00_0,12421,2015-09-23 00:00:00.000000000,2015-09-23 12:00:00.000000000,7.76470588235294e-07,0
12421_2015_09_23_23_47_01_0,12421,2015-09-23 11:47:01.000000000,2015-09-23 23:47:01.000000000,3.882352941176471e-06,0
12421_2015_09_23_23_47_01_1,12421,2015-09-24 11:47:00.000000000,2015-09-24 23:47:00.000000000,3.882352941176471e-06,0
12421_2015_09_26_19_58_01_0,12421,2015-09-26 07:58:01.000000000,2015-09-26 19:58:01.000000000,1.1058823529411765e-05,1
12421_2015_09_23_18_54_01_0,12421,2015-09-23 06:54:01.000000000,2015-09-23 18:54:01.000000000,6.941176470588235e-07,0
12421_2015_09_28_19_58_00_0,12421,2015-09-28 07:58:00.000000000,2015-09-28 19:58:00.000000000,1e-09,0
12423_2015_09_27_03_55_01_0,12423,2015-09-26 15:55:01.000000000,2015-09-27 03:55:01.000000000,4.2352941176470585e-05,1
12423_2015_09_27_03_55_01_1,12423,2015-09-27 15:55:00.000000000,2015-09-28 03:55:00.000000000,4.2352941176470585e-05,1
12423_2015_09_28_03_59_00_0,12423,2015-09-27 15:59:00.000000000,2015-09-28 03:59:00.000000000,1.411764705882353e-05,1
12423_2015_09_28_03_59_00_1,12423,2015-09-28 15:16:00.000000000,2015-09-29 03:16:00.000000000,1.411764705882353e-05,1
12423_2015_09_28_05_37_01_0,12423,2015-09-27 17:37:01.000000000,2015-09-28 05:37:01.000000000,1.411764705882353e-05,1
12423_2015_09_28_05_37_01_1,12423,2015-09-28 17:37:00.000000000,2015-09-29 05:37:00.000000000,1.411764705882353e-05,1
12423_2015_09_26_18_53_01_0,12423,2015-09-26 06:53:01.000000000,2015-09-26 18:53:01.000000000,4.823529411764705e-06,0
12423_2015_09_24_12_00_00_0,12423,2015-09-24 00:00:00.000000000,2015-09-24 12:00:00.000000000,1e-09,0
12423_2015_09_24_12_00_00_1,12423,2015-09-24 12:37:59.299437641,2015-09-25 00:37:59.299437641,1e-09,0
12423_2015_09_24_12_00_00_2,12423,2015-09-25 01:34:00.999999999,2015-09-25 13:34:00.999999999,1e-09,0
12423_2015_09_28_08_51_01_0,12423,2015-09-27 20:51:01.000000000,2015-09-28 08:51:01.000000000,1.5294117647058822e-05,1
12423_2015_09_28_08_51_01_1,12423,2015-09-28 20:51:00.000000000,2015-09-29 08:51:00.000000000,1.5294117647058822e-05,1
12423_2015_09_26_13_34_01_0,12423,2015-09-26 01:34:01.000000000,2015-09-26 13:34:01.000000000,1.6470588235294118e-06,0
12423_2015_09_29_05_39_00_0,12423,2015-09-28 17:39:00.000000000,2015-09-29 05:39:00.000000000,5.882352941176471e-06,0
12423_2015_09_29_05_39_00_1,12423,2015-09-29 12:00:00.000000000,2015-09-30 00:00:00.000000000,5.882352941176471e-06,0
12426_2015_09_26_12_00_00_0,12426,2015-09-26 00:00:00.000000000,2015-09-26 12:00:00.000000000,1e-09,0
12426_2015_09_26_12_00_00_1,12426,2015-09-26 12:00:00.000000000,2015-09-27 00:00:00.000000000,1e-09,0
12426_2015_09_26_12_00_00_2,12426,2015-09-27 00:00:00.000000000,2015-09-27 12:00:00.000000000,1e-09,0
12426_2015_09_26_12_00_00_3,12426,2015-09-27 12:00:00.000000000,2015-09-28 00:00:00.000000000,1e-09,0
12425_2015_09_26_12_00_00_0,12425,2015-09-26 00:00:00.000000000,2015-09-26 12:00:00.000000000,1e-09,0
12425_2015_09_26_12_00_00_1,12425,2015-09-26 12:00:00.000000000,2015-09-27 00:00:00.000000000,1e-09,0
12425_2015_09_26_12_00_00_2,12425,2015-09-27 00:00:00.000000000,2015-09-27 12:00:00.000000000,1e-09,0
12425_2015_09_26_12_00_00_3,12425,2015-09-27 12:00:00.000000000,2015-09-28 00:00:00.000000000,1e-09,0
12424_2015_09_26_12_00_00_0,12424,2015-09-26 00:00:00.000000000,2015-09-26 12:00:00.000000000,1e-09,0
12424_2015_09_26_12_00_00_1,12424,2015-09-26 18:41:21.906863541,2015-09-27 06:41:21.906863541,1e-09,0
12424_2015_09_26_12_00_00_2,12424,2015-09-27 11:59:59.999999999,2015-09-27 23:59:59.999999999,1e-09,0
12428_2015_09_30_04_46_00_0,12428,2015-09-29 16:46:00.000000000,2015-09-30 04:46:00.000000000,1e-09,0
12428_2015_09_30_04_46_00_1,12428,2015-09-30 12:00:00.000000000,2015-10-01 00:00:00.000000000,1e-09,0
12529_2016_04_09_22_54_35_0,12529,2016-04-09 10:54:35.000000000,2016-04-09 22:54:35.000000000,1.7647058823529412e-06,0
12529_2016_04_12_23_43_01_0,12529,2016-04-12 11:43:01.000000000,2016-04-12 23:43:01.000000000,3.4117647058823524e-06,0
12529_2016_04_18_00_39_00_0,12529,2016-04-17 12:39:00.000000000,2016-04-18 00:39:00.000000000,6.70588235294118e-07,0
12529_2016_04_09_13_48_48_0,12529,2016-04-09 01:48:48.000000000,2016-04-09 13:48:48.000000000,2.11764705882353e-06,0
12529_2016_04_14_14_30_01_0,12529,2016-04-14 02:30:01.000000000,2016-04-14 14:30:01.000000000,4.823529411764705e-06,0
12529_2016_04_17_00_29_01_0,12529,2016-04-16 12:29:01.000000000,2016-04-17 00:29:01.000000000,7.882352941176471e-05,1
12529_2016_04_17_00_29_01_1,12529,2016-04-17 12:29:00.000000000,2016-04-18 00:29:00.000000000,7.882352941176471e-05,1
12529_2016_04_09_14_06_00_0,12529,2016-04-09 02:06:00.000000000,2016-04-09 14:06:00.000000000,2e-06,0
12529_2016_04_10_20_27_01_0,12529,2016-04-10 08:27:01.000000000,2016-04-10 20:27:01.000000000,1.6470588235294118e-06,0
12529_2016_04_18_12_57_01_0,12529,2016-04-18 00:57:01.000000000,2016-04-18 12:57:01.000000000,7.76470588235294e-07,0
12529_2016_04_08_13_42_01_0,12529,2016-04-08 01:42:01.000000000,2016-04-08 13:42:01.000000000,3.294117647058824e-06,0
12529_2016_04_08_13_42_01_1,12529,2016-04-09 01:42:00.000000000,2016-04-09 13:42:00.000000000,3.294117647058824e-06,0
12529_2016_04_14_13_34_20_0,12529,2016-04-14 01:34:20.000000000,2016-04-14 13:34:20.000000000,1.5294117647058826e-06,0
12529_2016_04_18_12_34_01_0,12529,2016-04-18 00:34:01.000000000,2016-04-18 12:34:01.000000000,6.352941176470589e-07,0
12529_2016_04_08_12_00_00_0,12529,2016-04-08 00:00:00.000000000,2016-04-08 12:00:00.000000000,1.7647058823529412e-06,0
12529_2016_04_15_19_58_01_0,12529,2016-04-15 07:58:01.000000000,2016-04-15 19:58:01.000000000,6.8235294117647065e-06,0
12529_2016_04_15_19_58_01_1,12529,2016-04-16 07:58:00.000000000,2016-04-16 19:58:00.000000000,6.8235294117647065e-06,0
12529_2016_04_15_19_20_01_0,12529,2016-04-15 07:20:01.000000000,2016-04-15 19:20:01.000000000,1.6470588235294118e-06,0
12529_2016_04_16_20_08_26_0,12529,2016-04-16 08:08:26.000000000,2016-04-16 20:08:26.000000000,2.8235294117647062e-06,0
12529_2016_04_11_07_51_01_0,12529,2016-04-10 19:51:01.000000000,2016-04-11 07:51:01.000000000,2.11764705882353e-06,0
12529_2016_04_15_14_43_00_0,12529,2016-04-15 02:43:00.000000000,2016-04-15 14:43:00.000000000,1.1764705882352942e-06,0
12529_2016_04_12_08_04_20_0,12529,2016-04-11 20:04:20.000000000,2016-04-12 08:04:20.000000000,1.011764705882353e-06,0
12529_2016_04_11_00_06_01_0,12529,2016-04-10 12:06:01.000000000,2016-04-11 00:06:01.000000000,1.5294117647058826e-06,0
12529_2016_04_10_12_28_51_0,12529,2016-04-10 00:28:51.000000000,2016-04-10 12:28:51.000000000,1.2941176470588237e-06,0
12529_2016_04_18_23_02_01_0,12529,2016-04-18 11:02:01.000000000,2016-04-18 23:02:01.000000000,1.1764705882352942e-06,0
12529_2016_04_19_23_04_42_0,12529,2016-04-19 11:04:42.000000000,2016-04-19 23:04:42.000000000,1e-06,0
12529_2016_04_10_18_34_01_0,12529,2016-04-10 06:34:01.000000000,2016-04-10 18:34:01.000000000,1.1764705882352942e-06,0
12560_2016_07_06_12_00_00_0,12560,2016-07-06 00:00:00.000000000,2016-07-06 12:00:00.000000000,1e-09,0
12562_2016_07_12_14_44_01_0,12562,2016-07-12 02:44:01.000000000,2016-07-12 14:44:01.000000000,5.058823529411765e-07,0
12562_2016_07_11_09_53_00_0,12562,2016-07-10 21:53:00.000000000,2016-07-11 09:53:00.000000000,1e-09,0
12562_2016_07_09_09_53_01_0,12562,2016-07-08 21:53:01.000000000,2016-07-09 09:53:01.000000000,4.823529411764706e-07,0
12562_2016_07_14_14_44_00_0,12562,2016-07-14 02:44:00.000000000,2016-07-14 14:44:00.000000000,1e-09,0
12562_2016_07_14_14_44_00_1,12562,2016-07-14 19:11:05.215203847,2016-07-15 07:11:05.215203847,1e-09,0
12562_2016_07_14_14_44_00_2,12562,2016-07-15 11:59:59.999999999,2016-07-15 23:59:59.999999999,1e-09,0
12561_2016_07_08_12_00_00_0,12561,2016-07-08 00:00:00.000000000,2016-07-08 12:00:00.000000000,5.529411764705882e-07,0
12561_2016_07_09_17_36_00_0,12561,2016-07-09 05:36:00.000000000,2016-07-09 17:36:00.000000000,1e-09,0
12564_2016_07_10_01_03_00_0,12564,2016-07-09 13:03:00.000000000,2016-07-10 01:03:00.000000000,4e-07,0
12564_2016_07_10_21_33_01_0,12564,2016-07-10 09:33:01.000000000,2016-07-10 21:33:01.000000000,1.1058823529411764e-06,0
12564_2016_07_10_21_33_01_1,12564,2016-07-11 09:33:00.000000000,2016-07-11 21:33:00.000000000,1.1058823529411764e-06,0
12564_2016_07_09_12_00_00_0,12564,2016-07-09 00:00:00.000000000,2016-07-09 12:00:00.000000000,1.0117647058823533e-05,1
12564_2016_07_09_12_00_00_1,12564,2016-07-09 12:59:00.000000000,2016-07-10 00:59:00.000000000,1.0117647058823533e-05,1
12565_2016_07_22_17_41_00_0,12565,2016-07-22 05:41:00.000000000,2016-07-22 17:41:00.000000000,1e-09,0
12565_2016_07_21_04_13_47_0,12565,2016-07-20 16:13:47.000000000,2016-07-21 04:13:47.000000000,1.1411764705882351e-06,0
12565_2016_07_13_21_38_01_0,12565,2016-07-13 09:38:01.000000000,2016-07-13 21:38:01.000000000,3.647058823529412e-07,0
12565_2016_07_16_23_35_01_0,12565,2016-07-16 11:35:01.000000000,2016-07-16 23:35:01.000000000,7.764705882352941e-06,0
12565_2016_07_18_11_53_01_0,12565,2016-07-17 23:53:01.000000000,2016-07-18 11:53:01.000000000,2.588235294117648e-06,0
12565_2016_07_18_11_53_01_1,12565,2016-07-18 15:33:43.000000000,2016-07-19 03:33:43.000000000,2.588235294117648e-06,0
12565_2016_07_20_04_13_01_0,12565,2016-07-19 16:13:01.000000000,2016-07-20 04:13:01.000000000,1.8823529411764705e-06,0
12565_2016_07_20_04_13_01_1,12565,2016-07-20 16:13:00.000000000,2016-07-21 04:13:00.000000000,1.8823529411764705e-06,0
12565_2016_07_16_08_03_01_0,12565,2016-07-15 20:03:01.000000000,2016-07-16 08:03:01.000000000,1.6470588235294118e-06,0
12565_2016_07_16_08_03_01_1,12565,2016-07-16 11:06:04.000000000,2016-07-16 23:06:04.000000000,1.6470588235294118e-06,0
12565_2016_07_19_03_35_01_0,12565,2016-07-18 15:35:01.000000000,2016-07-19 03:35:01.000000000,2.9411764705882355e-06,0
12565_2016_07_19_03_35_01_1,12565,2016-07-19 15:35:00.000000000,2016-07-20 03:35:00.000000000,2.9411764705882355e-06,0
12565_2016_07_17_23_36_58_0,12565,2016-07-17 11:36:58.000000000,2016-07-17 23:36:58.000000000,5.176470588235296e-06,0
