"id","folderExists","fileCount","timepoints","missingChannelCount","missingChannels"
"12531_2016_04_15_01_54_00_0","True","40","4","0",""
"12531_2016_04_15_01_54_00_1","True","40","4","0",""
"12532_2016_04_17_12_46_01_0","True","40","4","0",""
"12532_2016_04_24_16_08_59_0","True","40","4","0",""
"12532_2016_04_26_21_19_01_0","True","40","4","0",""
"12532_2016_04_22_21_21_01_0","True","40","4","0",""
"12532_2016_04_20_04_39_01_0","True","40","4","0",""
"12532_2016_04_20_04_39_01_1","True","40","4","0",""
"12532_2016_04_26_20_46_00_0","True","40","4","0",""
"12532_2016_04_23_16_03_01_0","True","40","4","0",""
"12532_2016_04_17_14_23_01_0","True","40","4","0",""
"12533_2016_04_26_20_46_00_0","True","40","4","0",""
"12533_2016_04_26_20_46_00_1","True","40","4","0",""
"12533_2016_04_26_20_46_00_2","True","33","4","0",""
"12533_2016_04_26_20_46_00_3","True","40","4","0",""
"12533_2016_04_26_20_46_00_4","True","40","4","0",""
"12533_2016_04_26_20_46_00_5","True","40","4","0",""
"12533_2016_04_26_20_46_00_6","True","40","4","0",""
"12533_2016_04_26_20_46_00_7","True","40","4","0",""
"12533_2016_04_26_20_46_00_8","True","40","4","0",""
"12533_2016_04_26_20_46_00_9","True","40","4","0",""
"12533_2016_04_21_12_00_00_0","True","40","4","0",""
"12533_2016_04_21_12_00_00_1","True","40","4","0",""
"12533_2016_04_21_12_00_00_2","True","40","4","0",""
"12533_2016_04_21_12_00_00_3","True","40","4","0",""
"12533_2016_04_21_12_00_00_4","True","40","4","0",""
"12535_2016_04_27_01_25_01_0","True","40","4","0",""
"12535_2016_04_26_20_46_00_0","True","40","4","0",""
"12535_2016_04_25_12_00_00_0","True","40","4","0",""
"12535_2016_04_27_12_51_01_0","True","40","4","0",""
"12535_2016_04_27_12_51_01_1","True","40","4","0",""
"12535_2016_04_27_06_02_01_0","True","40","4","0",""
"12535_2016_04_27_06_02_01_1","True","35","4","0",""
"12535_2016_04_27_08_52_01_0","True","40","4","0",""
"12535_2016_05_03_13_51_01_0","True","40","4","0",""
"12535_2016_04_28_17_01_01_0","True","40","4","0",""
"12535_2016_04_27_03_42_01_0","True","40","4","0",""
"12535_2016_05_01_03_10_01_0","True","40","4","0",""
"12535_2016_05_01_03_10_01_1","True","40","4","0",""
"12535_2016_04_29_17_01_36_0","True","40","4","0",""
"12535_2016_04_28_12_54_00_0","True","40","4","0",""
"12537_2016_04_28_03_59_01_0","True","40","4","0",""
"12537_2016_04_28_03_59_01_1","True","40","4","0",""
"12537_2016_04_27_12_00_00_0","True","40","4","0",""
"12537_2016_04_28_21_38_01_0","True","40","4","0",""
"12537_2016_04_28_21_38_01_1","True","40","4","0",""
"12537_2016_04_29_20_22_01_0","True","40","4","0",""
"12537_2016_04_30_02_04_01_0","True","40","4","0",""
"12537_2016_04_30_02_04_01_1","True","40","4","0",""
"12537_2016_04_29_07_47_01_0","True","40","4","0",""
"12536_2016_04_29_12_17_01_0","True","40","4","0",""
"12536_2016_04_29_12_35_01_0","True","40","4","0",""
"12536_2016_04_29_12_35_01_1","True","40","4","0",""
"12536_2016_05_04_20_06_00_0","True","40","4","0",""
"12536_2016_04_28_19_43_01_0","True","40","4","0",""
"12536_2016_05_06_13_01_01_0","True","40","4","0",""
"12536_2016_05_01_12_35_00_0","True","40","4","0",""
"12538_2016_04_28_12_00_00_0","True","40","4","0",""
"12538_2016_04_28_12_00_00_1","True","40","4","0",""
"12538_2016_04_28_12_00_00_2","True","40","4","0",""
"12539_2016_04_29_12_00_00_0","True","40","4","0",""
"12539_2016_05_02_01_00_01_0","True","40","4","0",""
"12539_2016_05_02_01_00_01_1","True","40","4","0",""
"12539_2016_05_02_23_13_01_0","True","40","4","0",""
"12539_2016_05_02_23_13_01_1","True","40","4","0",""
"12539_2016_04_30_23_38_01_0","True","40","4","0",""
"12539_2016_05_03_18_24_01_0","True","40","4","0",""
"12539_2016_04_30_09_22_01_0","True","40","4","0",""
"12539_2016_05_01_23_46_59_0","True","40","4","0",""
"12539_2016_05_04_22_14_01_0","True","40","4","0",""
"12539_2016_05_06_22_14_00_0","True","40","4","0",""
"12539_2016_05_06_22_14_00_1","True","40","4","0",""
"12540_2016_05_01_12_00_00_0","True","40","4","0",""
"12541_2016_05_03_12_00_00_0","True","40","4","0",""
"12541_2016_05_06_06_40_01_0","True","40","4","0",""
"12541_2016_05_07_02_30_01_0","True","40","4","0",""
"12541_2016_05_05_10_10_01_0","True","40","4","0",""
"12541_2016_05_05_10_10_01_1","True","40","4","0",""
"12541_2016_05_06_17_13_01_0","True","40","4","0",""
"12541_2016_05_06_17_13_01_1","True","40","4","0",""
"12541_2016_05_08_05_23_01_0","True","40","4","0",""
"12541_2016_05_08_05_23_01_1","True","40","4","0",""
"12541_2016_05_05_12_32_01_0","True","40","4","0",""
"12542_2016_05_08_16_20_01_0","True","40","4","0",""
"12542_2016_05_08_16_20_01_1","True","40","4","0",""
"12542_2016_05_10_11_22_01_0","True","40","4","0",""
"12542_2016_05_10_11_22_01_1","True","40","4","0",""
"12542_2016_05_08_17_48_01_0","True","40","4","0",""
"12542_2016_05_10_14_22_01_0","True","40","4","0",""
"12542_2016_05_05_22_48_00_0","True","40","4","0",""
"12542_2016_05_12_05_09_01_0","True","40","4","0",""
"12542_2016_05_12_05_09_01_1","True","40","4","0",""
"12542_2016_05_11_16_10_01_0","True","40","4","0",""
"12542_2016_05_11_16_10_01_1","True","40","4","0",""
"12542_2016_05_13_07_52_01_0","True","40","4","0",""
"12542_2016_05_14_23_23_00_0","True","40","4","0",""
"12542_2016_05_14_23_23_00_1","True","40","4","0",""
"12542_2016_05_16_04_08_01_0","True","40","4","0",""
"12542_2016_05_16_04_08_01_1","True","40","4","0",""
"12542_2016_05_10_10_59_01_0","True","40","4","0",""
"12543_2016_05_14_23_23_00_0","True","40","4","0",""
"12543_2016_05_13_00_54_01_0","True","40","4","0",""
"12543_2016_05_13_03_45_01_0","True","40","4","0",""
"12543_2016_05_13_10_56_01_0","True","40","4","0",""
"12543_2016_05_10_23_43_00_0","True","40","4","0",""
"12543_2016_05_10_23_43_00_1","True","40","4","0",""
"12543_2016_05_10_23_43_00_2","True","40","4","0",""
"12543_2016_05_13_06_22_01_0","True","40","4","0",""
"12543_2016_05_13_06_22_01_1","True","40","4","0",""
"12543_2016_05_13_09_31_01_0","True","40","4","0",""
"12543_2016_05_13_17_41_01_0","True","40","4","0",""
"12543_2016_05_09_12_00_00_0","True","40","4","0",""
"12543_2016_05_16_08_24_00_0","True","40","4","0",""
"12543_2016_05_13_15_19_01_0","True","40","4","0",""
"12543_2016_05_13_05_37_01_0","True","40","4","0",""
"12543_2016_05_13_05_37_01_1","True","40","4","0",""
"12543_2016_05_13_11_34_01_0","True","40","4","0",""
"12544_2016_05_14_23_23_00_0","True","40","4","0",""
"12544_2016_05_15_00_58_01_0","True","40","4","0",""
"12544_2016_05_10_12_00_00_0","True","40","4","0",""
"12544_2016_05_11_12_23_01_0","True","40","4","0",""
"12544_2016_05_11_12_23_01_1","True","40","4","0",""
"12544_2016_05_15_15_50_01_0","True","40","4","0",""
"12544_2016_05_15_15_50_01_1","True","40","4","0",""
"12544_2016_05_17_17_58_01_0","True","40","4","0",""
"12544_2016_05_17_17_58_01_1","True","40","4","0",""
"12544_2016_05_14_23_23_00_1","True","40","4","0",""
"12544_2016_05_12_16_21_01_0","True","40","4","0",""
"12544_2016_05_12_16_21_01_1","True","40","4","0",""
"12544_2016_05_13_09_52_01_0","True","40","4","0",""
"12544_2016_05_12_20_50_01_0","True","40","4","0",""
"12544_2016_05_12_20_50_01_1","True","40","4","0",""
"12544_2016_05_17_07_44_00_0","True","40","4","0",""
"12544_2016_05_16_07_42_01_0","True","40","4","0",""
"12544_2016_05_19_17_58_00_0","True","40","4","0",""
"12544_2016_05_19_17_58_00_1","True","40","4","0",""
"12544_2016_05_19_17_58_00_2","True","40","4","0",""
"12544_2016_05_12_22_38_01_0","True","40","4","0",""
"12544_2016_05_12_22_38_01_1","True","40","4","0",""
"12544_2016_05_15_15_25_01_0","True","40","4","0",""
"12546_2016_05_23_08_36_01_0","True","40","4","0",""
"12546_2016_05_24_10_21_48_0","True","40","4","0",""
"12546_2016_05_19_04_18_01_0","True","40","4","0",""
"12546_2016_05_22_20_17_01_0","True","40","4","0",""
"12546_2016_05_22_20_17_01_1","True","40","4","0",""
"12546_2016_05_15_12_00_00_0","True","40","4","0",""
"12546_2016_05_15_12_00_00_1","True","40","4","0",""
"12546_2016_05_15_12_00_00_2","True","40","4","0",""
"12546_2016_05_15_12_00_00_3","True","40","4","0",""
"12546_2016_05_24_23_34_49_0","True","40","4","0",""
"12546_2016_05_23_10_20_01_0","True","40","4","0",""
"12546_2016_05_23_10_20_01_1","True","40","4","0",""
"12546_2016_05_21_14_03_12_0","True","40","4","0",""
"12546_2016_05_20_08_46_01_0","True","40","4","0",""
"12546_2016_05_19_08_42_01_0","True","40","4","0",""
"12546_2016_05_19_12_23_01_0","True","40","4","0",""
"12546_2016_05_19_12_23_01_1","True","40","4","0",""
"12546_2016_05_20_14_00_01_0","True","40","4","0",""
"12546_2016_05_22_13_38_01_0","True","40","4","0",""
"12546_2016_05_24_21_09_10_0","True","40","4","0",""
"12546_2016_05_25_13_51_01_0","True","40","4","0",""
"12546_2016_05_19_00_59_01_0","True","40","4","0",""
"12546_2016_05_22_09_24_39_0","True","40","4","0",""
"12546_2016_05_20_11_00_01_0","True","40","4","0",""
"12546_2016_05_19_04_40_01_0","True","40","4","0",""
"12547_2016_05_20_12_00_00_0","True","40","4","0",""
"12548_2016_05_27_16_54_00_0","True","40","4","0",""
"12548_2016_05_25_12_00_00_0","True","40","4","0",""
"12548_2016_05_30_14_50_00_0","True","40","4","0",""
"12548_2016_05_25_13_36_01_0","True","40","4","0",""
"12548_2016_05_25_13_36_01_1","True","40","4","0",""
"12548_2016_05_26_13_40_00_0","True","40","4","0",""
"12549_2016_05_30_04_22_00_0","True","40","4","0",""
"12549_2016_05_30_04_22_00_1","True","40","4","0",""
"12549_2016_05_30_04_22_00_2","True","40","4","0",""
"12549_2016_05_30_04_22_00_3","True","40","4","0",""
"12550_2016_05_31_17_10_00_0","True","40","4","0",""
"12550_2016_06_01_22_57_00_0","True","40","4","0",""
"12550_2016_06_01_22_57_00_1","True","40","4","0",""
"12550_2016_06_01_22_57_00_2","True","40","4","0",""
"12551_2016_06_02_16_19_00_0","True","40","4","0",""
"12551_2016_05_31_12_00_00_0","True","40","4","0",""
"12551_2016_05_31_19_43_22_0","True","40","4","0",""
"12552_2016_06_10_22_28_01_0","True","36","4","0",""
"12552_2016_06_10_22_28_01_1","True","40","4","0",""
"12552_2016_06_12_05_52_01_0","True","40","4","0",""
"12552_2016_06_12_05_52_01_1","True","40","4","0",""
"12552_2016_06_10_20_57_01_0","True","36","4","0",""
"12552_2016_06_10_08_23_01_0","True","40","4","0",""
"12552_2016_06_11_22_42_59_0","True","40","4","0",""
"12552_2016_06_10_00_55_00_0","True","40","4","0",""
"12552_2016_06_10_15_18_01_0","True","34","4","0",""
"12553_2016_06_11_12_00_00_0","True","40","4","0",""
"12553_2016_06_11_12_00_00_1","True","40","4","0",""
"12553_2016_06_11_12_00_00_2","True","40","4","0",""
"12553_2016_06_11_12_00_00_3","True","40","4","0",""
"12553_2016_06_11_12_00_00_4","True","40","4","0",""
"12553_2016_06_11_12_00_00_5","True","40","4","0",""
"12553_2016_06_17_04_28_00_0","True","40","4","0",""
"12553_2016_06_17_04_28_00_1","True","40","4","0",""
"12553_2016_06_17_04_28_00_2","True","40","4","0",""
"12553_2016_06_17_04_28_00_3","True","40","4","0",""
"12553_2016_06_17_04_28_00_4","True","40","4","0",""
"12553_2016_06_22_05_34_00_0","True","40","4","0",""
"12553_2016_06_22_05_34_00_1","True","40","4","0",""
"12553_2016_06_20_05_34_01_0","True","40","4","0",""
"12553_2016_06_20_05_34_01_1","True","40","4","0",""
"12554_2016_06_12_12_00_00_0","True","40","4","0",""
"12554_2016_06_12_12_00_00_1","True","40","4","0",""
"12555_2016_06_17_12_00_00_0","True","40","4","0",""
"12555_2016_06_17_12_00_00_1","True","40","4","0",""
"12555_2016_06_18_23_47_01_0","True","40","4","0",""
"12555_2016_06_18_11_50_59_0","True","40","4","0",""
"12556_2016_06_18_12_00_00_0","True","40","4","0",""
"12556_2016_06_19_14_35_00_0","True","40","4","0",""
"12556_2016_06_19_14_35_00_1","True","40","4","0",""
"12556_2016_06_19_14_35_00_2","True","40","4","0",""
"12557_2016_06_19_12_00_00_0","True","40","4","0",""
"12557_2016_06_19_12_00_00_1","True","40","4","0",""
"12560_2016_07_06_12_00_00_0","True","40","4","0",""
"12560_2016_07_06_12_00_00_1","True","38","4","0",""
"12562_2016_07_12_14_44_01_0","True","40","4","0",""
"12562_2016_07_11_09_53_00_0","True","40","4","0",""
"12562_2016_07_09_09_53_01_0","True","40","4","0",""
"12562_2016_07_14_14_44_00_0","True","40","4","0",""
"12562_2016_07_14_14_44_00_1","True","40","4","0",""
"12562_2016_07_14_14_44_00_2","True","40","4","0",""
"12561_2016_07_08_12_00_00_0","True","40","4","0",""
"12561_2016_07_09_17_36_00_0","True","40","4","0",""
"12564_2016_07_10_01_03_00_0","True","40","4","0",""
"12564_2016_07_10_21_33_01_0","True","40","4","0",""
"12564_2016_07_10_21_33_01_1","True","40","4","0",""
"12564_2016_07_09_12_00_00_0","True","40","4","0",""
"12564_2016_07_09_12_00_00_1","True","40","4","0",""
"12564_2016_07_12_21_33_00_0","True","35","4","0",""
"12565_2016_07_22_17_41_00_0","True","40","4","0",""
"12565_2016_07_22_17_41_00_1","True","30","3","0",""
"12565_2016_07_21_04_13_47_0","True","40","4","0",""
"12565_2016_07_13_21_38_01_0","True","40","4","0",""
"12565_2016_07_16_23_35_01_0","True","40","4","0",""
"12565_2016_07_18_11_53_01_0","True","40","4","0",""
"12565_2016_07_18_11_53_01_1","True","40","4","0",""
"12565_2016_07_20_04_13_01_0","True","40","4","0",""
"12565_2016_07_20_04_13_01_1","True","40","4","0",""
"12565_2016_07_16_08_03_01_0","True","40","4","0",""
"12565_2016_07_16_08_03_01_1","True","40","4","0",""
"12565_2016_07_19_03_35_01_0","True","40","4","0",""
"12565_2016_07_19_03_35_01_1","True","40","4","0",""
"12565_2016_07_17_23_36_58_0","True","40","4","0",""
"12565_2016_07_14_02_28_01_0","True","40","4","0",""
"12565_2016_07_12_21_02_01_0","True","40","4","0",""
"12565_2016_07_14_03_54_01_0","True","40","4","0",""
"12565_2016_07_18_08_31_59_0","True","40","4","0",""
"12565_2016_07_16_06_42_01_0","True","40","4","0",""
"12566_2016_07_16_12_00_00_0","True","40","4","0",""
"12568_2016_07_16_12_00_00_0","True","40","4","0",""
"12569_2016_07_19_12_00_00_0","True","40","4","0",""
"12569_2016_07_19_12_00_00_1","True","40","4","0",""
"12569_2016_07_19_12_00_00_2","True","40","4","0",""
"12569_2016_07_19_12_00_00_3","True","34","4","0",""
"12569_2016_07_19_12_00_00_4","True","40","4","0",""
"12570_2016_07_30_09_41_00_0","True","40","4","0",""
"12570_2016_07_31_21_56_00_0","True","40","4","0",""
"12570_2016_07_31_21_56_00_1","True","20","2","0",""
"12570_2016_07_31_21_56_00_3","True","6","3","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_09_22_14_01_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_08_20_46_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_06_00_59_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_06_05_35_01_0","True","6","3","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_07_22_40_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_07_22_40_00_1","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_07_14_48_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12571_2016_08_11_22_14_00_0","True","40","4","0",""
"12572_2016_08_07_15_14_48_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12572_2016_08_08_03_06_15_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12572_2016_08_07_14_48_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_09_22_39_04_0","True","6","3","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_08_12_00_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_08_12_00_00_1","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_09_00_52_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_12_06_59_46_0","True","40","4","0",""
"12574_2016_08_12_07_00_05_0","True","40","4","0",""
"12574_2016_08_12_12_18_00_0","True","40","4","0",""
"12574_2016_08_09_08_59_24_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_09_08_59_24_1","True","6","3","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_12_16_33_31_0","True","40","4","0",""
"12574_2016_08_10_16_44_01_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_11_17_01_54_0","True","40","4","0",""
"12574_2016_08_12_19_41_01_0","True","40","4","0",""
"12574_2016_08_10_08_38_01_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12574_2016_08_14_19_41_00_0","True","40","4","0",""
"12574_2016_08_14_19_41_00_1","True","40","4","0",""
"12574_2016_08_14_19_41_00_2","True","38","4","0",""
"12574_2016_08_14_19_41_00_3","True","40","4","0",""
"12574_2016_08_14_19_41_00_4","True","40","4","0",""
"12574_2016_08_14_19_41_00_5","True","40","4","0",""
"12574_2016_08_14_19_41_00_6","True","40","4","0",""
"12574_2016_08_14_19_41_00_7","True","40","4","0",""
"12574_2016_08_14_19_41_00_8","True","40","4","0",""
"12574_2016_08_14_19_41_00_9","True","40","4","0",""
"12575_2016_08_09_12_00_00_0","True","8","4","8","94|131|171|193|211|304|335|1700"
"12575_2016_08_09_12_00_00_1","True","31","4","0",""
"12575_2016_08_09_12_00_00_2","True","40","4","0",""
"12575_2016_08_09_12_00_00_3","True","40","4","0",""
"12575_2016_08_14_04_54_00_0","True","40","4","0",""
"12575_2016_08_14_04_54_00_1","True","40","4","0",""
"12575_2016_08_14_04_54_00_2","True","40","4","0",""
"12575_2016_08_14_04_54_00_3","True","40","4","0",""
"12577_2016_08_12_12_00_00_0","True","40","4","0",""
"12577_2016_08_14_04_54_00_0","True","40","4","0",""
"12577_2016_08_14_04_54_00_1","True","40","4","0",""
"12577_2016_08_14_04_54_00_2","True","40","4","0",""
"12577_2016_08_14_04_54_00_3","True","38","4","0",""
"12577_2016_08_14_04_54_00_4","True","30","3","0",""
"12578_2016_08_19_06_00_01_0","True","40","4","0",""
"12578_2016_08_19_06_00_01_1","True","40","4","0",""
"12578_2016_08_21_06_00_00_0","True","40","4","0",""
"12578_2016_08_21_06_00_00_1","True","40","4","0",""
"12578_2016_08_21_06_00_00_2","True","40","4","0",""
"12578_2016_08_18_02_34_00_0","True","40","4","0",""
"12578_2016_08_16_12_00_00_0","True","40","4","0",""
"12580_2016_08_24_08_51_00_0","True","35","4","0",""
"12580_2016_08_24_08_51_00_1","True","40","4","0",""
"12580_2016_08_24_08_51_00_2","True","40","4","0",""
"12580_2016_08_24_08_51_00_3","True","40","4","0",""
"12580_2016_08_24_08_51_00_4","True","40","4","0",""
"12580_2016_08_24_08_51_00_5","True","40","4","0",""
"12580_2016_08_24_08_51_00_6","True","40","4","0",""
"12579_2016_08_25_01_37_01_0","True","40","4","0",""
"12579_2016_08_25_07_02_01_0","True","38","4","0",""
"12579_2016_08_25_07_02_01_1","True","38","4","0",""
"12581_2016_08_26_12_00_00_0","True","38","4","0",""
"12581_2016_08_26_12_00_00_1","True","40","4","0",""
"12581_2016_08_26_12_00_00_2","True","40","4","0",""
"12581_2016_08_26_12_00_00_3","True","40","4","0",""
"12583_2016_08_31_22_45_00_0","True","40","4","0",""
"12583_2016_08_29_22_45_01_0","True","40","4","0",""
"12583_2016_08_29_12_00_00_0","True","38","4","0",""
"12584_2016_09_01_12_00_00_0","True","38","4","0",""
"12585_2016_09_04_21_46_01_0","True","38","4","0",""
"12585_2016_09_04_21_46_01_1","True","40","4","0",""
"12585_2016_09_08_20_27_01_0","True","40","4","0",""
"12585_2016_09_01_12_00_00_0","True","38","4","0",""
"12585_2016_09_01_12_00_00_1","True","40","4","0",""
"12585_2016_09_04_18_31_00_0","True","38","4","0",""
"12585_2016_09_04_18_31_00_1","True","40","4","0",""
"12585_2016_09_01_18_49_01_0","True","38","4","0",""
"12585_2016_09_09_08_23_01_0","True","38","4","0",""
"12585_2016_09_06_02_34_01_0","True","40","4","0",""
"12585_2016_09_03_18_17_01_0","True","40","4","0",""
"12585_2016_09_03_18_17_01_1","True","40","4","0",""
"12585_2016_09_02_18_51_57_0","True","38","4","0",""
"12585_2016_09_07_04_47_01_0","True","40","4","0",""
"12585_2016_09_07_04_47_01_1","True","35","4","0",""
"12585_2016_09_08_22_21_01_0","True","40","4","0",""
"12585_2016_09_12_04_44_01_0","True","40","4","0",""
"12585_2016_09_12_04_44_01_1","True","40","4","0",""
"12585_2016_09_10_08_25_16_0","True","35","4","0",""
"12585_2016_09_08_19_20_41_0","True","38","4","0",""
"12585_2016_09_08_19_20_41_1","True","38","4","0",""
"12585_2016_09_07_19_17_01_0","True","23","4","2","magnetogram|continuum"
"12585_2016_09_08_19_21_00_0","True","38","4","0",""
"12585_2016_09_06_10_40_01_0","True","40","4","0",""
"12585_2016_09_06_04_17_01_0","True","40","4","0",""
"12586_2016_09_06_09_33_01_0","True","40","4","0",""
"12586_2016_09_02_12_00_00_0","True","38","4","0",""
"12586_2016_09_02_12_00_00_1","True","40","4","0",""
"12586_2016_09_02_12_00_00_2","True","40","4","0",""
"12586_2016_09_02_12_00_00_3","True","40","4","0",""
"12586_2016_09_02_12_00_00_4","True","38","4","0",""
"12586_2016_09_02_12_00_00_5","True","40","4","0",""
"12588_2016_09_10_03_23_00_0","True","40","4","0",""
"12588_2016_09_10_03_23_00_1","True","40","4","0",""
"12588_2016_09_08_03_23_01_0","True","35","4","0",""
"12589_2016_09_09_12_00_00_0","True","38","4","0",""
"12589_2016_09_09_12_00_00_1","True","38","4","0",""
"12589_2016_09_10_07_07_55_0","True","38","4","0",""
"12589_2016_09_10_07_07_55_1","True","40","4","0",""
"12589_2016_09_13_15_44_01_0","True","40","4","0",""
"12589_2016_09_11_20_59_00_0","True","40","4","0",""
"12589_2016_09_13_19_11_01_0","True","40","4","0",""
"12589_2016_09_13_19_11_01_1","True","40","4","0",""
"12590_2016_09_10_12_00_00_0","True","38","4","0",""
"12590_2016_09_10_12_00_00_1","True","40","4","0",""
"12590_2016_09_10_12_00_00_2","True","40","4","0",""
"12590_2016_09_10_12_00_00_3","True","38","4","0",""
"12590_2016_09_10_12_00_00_4","True","40","4","0",""
"12591_2016_09_11_19_22_00_0","True","38","4","0",""
"12591_2016_09_14_03_20_01_0","True","40","4","0",""
"12591_2016_09_14_03_20_01_1","True","40","4","0",""
"12592_2016_09_16_12_00_00_0","True","40","4","0",""
"12592_2016_09_16_12_00_00_1","True","40","4","0",""
"12592_2016_09_17_11_00_01_0","True","40","4","0",""
"12592_2016_09_17_11_00_01_1","True","40","4","0",""
"12592_2016_09_18_11_31_12_0","True","40","4","0",""
"12592_2016_09_17_02_51_01_0","True","40","4","0",""
"12593_2016_09_21_11_18_56_0","True","40","4","0",""
"12593_2016_09_20_10_39_01_0","True","40","4","0",""
"12593_2016_09_20_10_39_01_1","True","40","4","0",""
"12593_2016_09_22_13_38_00_0","True","40","4","0",""
"12593_2016_09_24_03_31_01_0","True","40","4","0",""
"12593_2016_09_24_03_31_01_1","True","40","4","0",""
"12594_2016_09_19_12_00_00_0","True","40","4","0",""
"12595_2016_09_21_05_47_01_0","True","40","4","0",""
"12595_2016_09_20_12_00_00_0","True","40","4","0",""
"12595_2016_09_20_12_00_00_1","True","40","4","0",""
"12596_2016_09_23_22_21_00_0","True","40","4","0",""
"12596_2016_09_23_22_21_00_1","True","40","4","0",""
"12596_2016_09_23_22_21_00_2","True","40","4","0",""
"12597_2016_09_25_19_20_54_0","True","40","4","0",""
"12597_2016_09_27_17_07_01_0","True","40","4","0",""
"12597_2016_09_25_19_20_58_0","True","40","4","0",""
"12597_2016_09_30_14_35_00_0","True","40","4","0",""
"12597_2016_09_27_07_51_35_0","True","40","4","0",""
"12597_2016_09_26_07_48_01_0","True","40","4","0",""
"12597_2016_09_26_07_48_01_1","True","40","4","0",""
"12597_2016_09_24_19_14_01_0","True","40","4","0",""
"12597_2016_09_24_19_14_01_1","True","40","4","0",""
"12597_2016_09_24_18_21_00_0","True","40","4","0",""
"12597_2016_09_24_12_00_00_0","True","40","4","0",""
"12597_2016_09_28_17_08_54_0","True","40","4","0",""
"12597_2016_09_28_17_47_20_0","True","40","4","0",""
"12597_2016_09_28_17_47_20_1","True","40","4","0",""
"12597_2016_09_26_06_46_14_0","True","40","4","0",""
"12598_2016_10_07_02_19_01_0","True","40","4","0",""
"12598_2016_10_05_11_37_01_0","True","40","4","0",""
"12598_2016_10_05_11_37_01_1","True","40","4","0",""
"12598_2016_10_04_01_14_01_0","True","40","4","0",""
"12598_2016_10_06_00_40_01_0","True","40","4","0",""
"12598_2016_10_08_19_03_01_0","True","40","4","0",""
"12598_2016_10_08_19_03_01_1","True","40","4","0",""
"12598_2016_10_09_19_07_01_0","True","40","4","0",""
"12598_2016_10_03_12_00_00_0","True","40","4","0",""
"12598_2016_10_10_20_00_00_0","True","40","4","0",""
"12599_2016_10_09_17_40_01_0","True","40","4","0",""
"12599_2016_10_15_10_57_01_0","True","40","4","0",""
"12599_2016_10_14_23_45_01_0","True","40","4","0",""
"12599_2016_10_11_11_55_01_0","True","40","4","0",""
"12599_2016_10_04_12_00_00_0","True","40","4","0",""
"12599_2016_10_04_12_00_00_1","True","40","4","0",""
"12599_2016_10_04_12_00_00_2","True","40","4","0",""
"12599_2016_10_04_12_00_00_3","True","40","4","0",""
"12599_2016_10_04_12_00_00_4","True","40","4","0",""
"12599_2016_10_04_12_00_00_5","True","40","4","0",""
"12599_2016_10_04_12_00_00_6","True","40","4","0",""
"12599_2016_10_04_12_00_00_7","True","40","4","0",""
"12599_2016_10_04_12_00_00_8","True","40","4","0",""
"12599_2016_10_15_17_25_01_0","True","40","4","0",""
"12599_2016_10_14_14_54_00_0","True","40","4","0",""
"12599_2016_10_15_23_02_01_0","True","40","4","0",""
"12599_2016_10_15_11_35_01_0","True","40","4","0",""
"12603_2016_10_20_16_42_01_0","True","40","4","0",""
"12603_2016_10_22_16_42_00_0","True","40","4","0",""
"12603_2016_10_27_04_27_01_0","True","40","4","0",""
"12603_2016_10_27_07_17_01_0","True","40","4","0",""
"12603_2016_10_27_07_17_01_1","True","40","4","0",""
"12603_2016_10_20_12_00_00_0","True","40","4","0",""
"12603_2016_10_24_01_05_01_0","True","40","4","0",""
"12603_2016_10_25_14_36_00_0","True","40","4","0",""
"12603_2016_10_25_14_36_00_1","True","40","4","0",""
"12603_2016_10_24_09_00_01_0","True","39","4","0",""
"12603_2016_10_27_01_31_01_0","True","35","4","0",""
"12604_2016_10_29_23_11_00_0","True","40","4","0",""
"12604_2016_10_29_23_11_00_1","True","34","4","0",""
"12605_2016_11_06_05_02_01_0","True","40","4","0",""
"12605_2016_11_06_05_02_01_1","True","40","4","0",""
"12605_2016_11_02_03_41_00_0","True","40","4","0",""
"12605_2016_11_03_12_47_01_0","True","40","4","0",""
"12606_2016_11_04_12_00_00_0","True","40","4","0",""
"12606_2016_11_04_12_00_00_1","True","39","4","0",""
